date,hour,trip_count,member_trip_count,casual_trip_count,avg_trip_duration_min,is_weekend,rush_hour,temperature,precipitation_mm,wind_speed
2025-05-25,1,268,94,174,10.51,True,False,10.9,0.0,7.1
2025-05-25,2,167,83,84,11.77,True,False,10.8,0.0,4.8
2025-05-25,3,93,39,54,12.96,True,False,10.8,0.0,4.6
2025-05-25,4,45,20,25,10.76,True,False,10.6,0.2,3.6
2025-05-25,5,51,35,16,17.41,True,False,10.9,0.0,4.3
2025-05-25,6,111,87,24,10.5,True,False,10.9,0.0,2.6
2025-05-25,7,168,95,73,16.99,True,True,11.1,0.0,5.2
2025-05-25,8,270,181,89,13.4,True,True,10.9,0.1,6.6
2025-05-25,9,451,268,183,15.51,True,True,10.3,0.1,8.3
2025-05-25,10,750,401,349,17.28,True,False,10.8,0.0,8.3
2025-05-25,11,914,480,434,17.6,True,False,11.0,0.0,6.6
2025-05-25,12,1147,573,574,20.25,True,False,12.1,0.0,6.4
2025-05-25,13,1299,608,691,21.1,True,False,13.8,0.0,8.7
2025-05-25,14,1477,590,887,22.08,True,False,14.4,0.0,9.5
2025-05-25,15,1691,716,975,21.21,True,False,14.6,0.0,9.1
2025-05-25,16,1585,698,887,19.78,True,True,14.8,0.0,7.5
2025-05-25,17,1463,676,787,19.44,True,True,14.9,0.0,6.3
2025-05-25,18,1288,579,709,17.71,True,True,14.6,0.0,6.5
2025-05-25,19,1049,463,586,18.29,True,False,13.6,0.0,6.7
2025-05-25,20,680,320,360,15.87,True,False,12.6,0.0,6.6
2025-05-25,21,525,262,263,13.72,True,False,11.5,0.0,8.3
2025-05-25,22,507,273,234,12.13,True,False,10.9,0.0,10.3
2025-05-25,23,302,152,150,11.65,True,False,10.5,0.0,8.6
2025-05-26,0,271,133,138,9.57,False,False,10.3,0.0,10.3
2025-05-26,1,141,76,65,10.54,False,False,9.8,0.0,5.1
2025-05-26,2,102,37,65,12.68,False,False,8.9,0.0,3.6
2025-05-26,3,78,34,44,10.51,False,False,9.4,0.0,7.0
2025-05-26,4,46,21,25,10.92,False,False,9.0,0.0,9.6
2025-05-26,5,57,31,26,13.05,False,False,8.6,0.0,10.6
2025-05-26,6,122,89,33,12.11,False,False,8.6,0.0,10.0
2025-05-26,7,231,149,82,12.79,False,True,9.4,0.0,9.6
2025-05-26,8,366,245,121,16.69,False,True,11.1,0.0,9.6
2025-05-26,9,591,346,245,16.48,False,True,11.9,0.0,10.5
2025-05-26,10,871,458,413,18.8,False,False,12.6,0.0,11.8
2025-05-26,11,1241,611,630,20.67,False,False,13.4,0.0,11.7
2025-05-26,12,1423,673,750,21.64,False,False,13.9,0.0,12.4
2025-05-26,13,1324,624,700,19.68,False,False,14.4,0.0,11.5
2025-05-26,14,1510,658,852,20.62,False,False,15.1,0.0,12.2
2025-05-26,15,1507,731,776,19.39,False,False,15.5,0.0,12.4
2025-05-26,16,1428,685,743,20.02,False,True,15.6,0.0,12.2
2025-05-26,17,1239,616,623,19.68,False,True,14.9,0.0,10.9
2025-05-26,18,946,511,435,16.36,False,True,13.9,0.0,11.5
2025-05-26,19,757,418,339,15.87,False,False,12.4,0.0,11.6
2025-05-26,20,466,267,199,12.57,False,False,12.1,0.0,9.7
2025-05-26,21,285,173,112,12.27,False,False,11.1,0.0,9.3
2025-05-26,22,244,144,100,11.19,False,False,10.9,0.0,7.0
2025-05-26,23,154,93,61,10.76,False,False,11.1,0.0,5.5
2025-05-27,0,83,27,56,16.85,False,False,11.2,0.0,6.2
2025-05-27,1,64,33,31,8.47,False,False,10.9,0.0,6.1
2025-05-27,2,26,15,11,9.68,False,False,10.6,0.0,7.0
2025-05-27,3,20,11,9,11.16,False,False,10.6,0.0,6.1
2025-05-27,4,35,25,10,9.69,False,False,11.1,0.0,8.5
2025-05-27,5,176,140,36,9.5,False,False,11.4,0.0,9.2
2025-05-27,6,568,476,92,9.51,False,False,11.4,0.0,8.8
2025-05-27,7,1060,881,179,10.47,False,True,12.3,0.0,9.4
2025-05-27,8,1334,1105,229,11.21,False,True,13.5,0.0,10.3
2025-05-27,9,700,523,177,12.17,False,True,14.2,0.0,11.8
2025-05-27,10,506,329,177,12.65,False,False,15.4,0.0,12.7
2025-05-27,11,592,387,205,13.73,False,False,15.8,0.0,11.7
2025-05-27,12,686,454,232,13.64,False,False,15.9,0.0,12.8
2025-05-27,13,764,477,287,14.32,False,False,15.2,0.1,11.4
2025-05-27,14,793,486,307,14.22,False,False,15.4,0.0,12.9
2025-05-27,15,989,665,324,12.95,False,False,16.1,0.0,14.1
2025-05-27,16,1690,1239,451,12.32,False,True,15.9,0.0,14.6
2025-05-27,17,2095,1542,553,13.33,False,True,14.7,0.0,14.2
2025-05-27,18,1528,1075,453,12.03,False,True,14.3,0.0,13.8
2025-05-27,19,1127,757,370,11.92,False,False,13.4,0.0,13.2
2025-05-27,20,775,469,306,11.95,False,False,12.8,0.0,11.7
2025-05-27,21,481,328,153,10.53,False,False,12.2,0.0,10.1
2025-05-27,22,460,263,197,11.17,False,False,12.1,0.0,8.1
2025-05-27,23,204,131,73,11.11,False,False,12.2,0.0,7.2
2025-05-28,0,136,61,75,11.5,False,False,12.1,0.0,8.4
2025-05-28,1,66,32,34,11.62,False,False,12.0,0.0,6.1
2025-05-28,2,46,20,26,9.96,False,False,11.9,0.0,6.7
2025-05-28,3,30,19,11,9.92,False,False,11.6,0.2,6.7
2025-05-28,4,29,21,8,7.02,False,False,11.9,0.8,7.5
2025-05-28,5,139,111,28,10.27,False,False,11.9,0.0,9.7
2025-05-28,6,396,328,68,8.75,False,False,12.0,0.0,5.4
2025-05-28,7,695,577,118,9.2,False,True,12.1,0.0,5.1
2025-05-28,8,526,436,90,9.16,False,True,12.8,1.6,5.8
2025-05-28,9,199,167,32,8.19,False,True,12.8,1.5,5.6
2025-05-28,10,114,90,24,9.28,False,False,12.8,2.2,7.7
2025-05-28,11,276,239,37,9.01,False,False,12.1,2.6,8.7
2025-05-28,12,499,367,132,10.06,False,False,13.0,0.8,11.4
2025-05-28,13,574,405,169,12.42,False,False,13.6,0.1,10.3
2025-05-28,14,778,536,242,12.81,False,False,14.2,0.0,10.9
2025-05-28,15,993,679,314,13.58,False,False,15.0,0.0,11.1
2025-05-28,16,1586,1156,430,12.83,False,True,14.8,0.0,11.4
2025-05-28,17,2036,1432,604,12.69,False,True,14.1,0.0,10.0
2025-05-28,18,1703,1165,538,12.83,False,True,13.9,0.0,9.9
2025-05-28,19,1154,740,414,11.88,False,False,12.9,0.0,7.8
2025-05-28,20,784,542,242,11.78,False,False,11.9,0.0,6.0
2025-05-28,21,713,417,296,12.23,False,False,11.2,0.0,6.2
2025-05-28,22,411,243,168,11.06,False,False,10.5,0.0,6.0
2025-05-28,23,250,139,111,10.59,False,False,10.3,0.0,2.7
2025-05-29,0,107,63,44,10.14,False,False,10.2,0.0,1.6
2025-05-29,1,62,27,35,9.51,False,False,10.1,0.0,3.7
2025-05-29,2,44,27,17,7.84,False,False,10.1,0.0,5.7
2025-05-29,3,33,23,10,6.05,False,False,10.1,0.0,6.2
2025-05-29,4,51,32,19,8.52,False,False,10.1,0.0,6.8
2025-05-29,5,158,132,26,9.67,False,False,10.0,0.0,7.1
2025-05-29,6,552,447,105,9.78,False,False,9.9,0.0,8.0
2025-05-29,7,1089,896,193,10.62,False,True,10.5,0.0,7.2
2025-05-29,8,1381,1132,249,10.45,False,True,12.9,0.0,7.4
2025-05-29,9,781,585,196,11.7,False,True,14.2,0.0,7.4
2025-05-29,10,607,398,209,14.86,False,False,15.9,0.0,6.4
2025-05-29,11,747,468,279,14.1,False,False,18.1,0.0,6.3
2025-05-29,12,906,609,297,13.2,False,False,19.5,0.0,4.2
2025-05-29,13,907,561,346,15.57,False,False,20.1,0.0,0.4
2025-05-29,14,895,562,333,14.88,False,False,20.3,0.0,3.8
2025-05-29,15,1226,811,415,14.2,False,False,19.5,0.2,7.8
2025-05-29,16,1940,1350,590,13.67,False,True,18.9,0.0,9.4
2025-05-29,17,2367,1607,760,14.03,False,True,18.9,0.0,8.6
2025-05-29,18,2045,1279,766,13.9,False,True,18.6,0.0,7.2
2025-05-29,19,1430,887,543,14.48,False,False,18.4,0.0,6.8
2025-05-29,20,1000,622,378,14.23,False,False,17.5,0.0,1.0
2025-05-29,21,790,489,301,11.96,False,False,16.3,0.0,1.3
2025-05-29,22,591,317,274,11.44,False,False,15.9,0.0,0.6
2025-05-29,23,321,165,156,12.01,False,False,14.8,0.0,2.7
2025-05-30,0,183,83,100,10.72,False,False,13.6,0.0,3.2
2025-05-30,1,108,48,60,13.0,False,False,13.4,0.0,0.2
2025-05-30,2,65,26,39,15.41,False,False,12.6,0.0,3.9
2025-05-30,3,42,25,17,12.64,False,False,12.9,0.0,6.2
2025-05-30,4,54,25,29,10.46,False,False,12.2,0.0,4.9
2025-05-30,5,231,162,69,13.08,False,False,11.8,0.0,4.9
2025-05-30,6,516,404,112,10.35,False,False,12.4,0.0,5.6
2025-05-30,7,1061,805,256,11.53,False,True,13.6,0.0,10.4
2025-05-30,8,1087,842,245,12.36,False,True,15.2,0.0,7.2
2025-05-30,9,750,510,240,14.02,False,True,18.2,0.0,7.5
2025-05-30,10,856,494,362,16.38,False,False,20.5,0.0,8.0
2025-05-30,11,1064,617,447,16.14,False,False,22.0,0.0,9.3
2025-05-30,12,1329,773,556,15.4,False,False,23.3,0.0,8.9
2025-05-30,13,1224,696,528,15.3,False,False,23.9,0.0,9.8
2025-05-30,14,1171,658,513,16.38,False,False,23.9,0.0,13.9
2025-05-30,15,1552,921,631,14.5,False,False,23.5,0.0,13.8
2025-05-30,16,1832,1060,772,13.99,False,True,25.5,0.0,20.4
2025-05-30,17,2091,1280,811,14.55,False,True,21.0,0.2,11.4
2025-05-30,18,1786,1079,707,14.9,False,True,21.0,2.2,6.1
2025-05-30,19,1299,691,608,14.61,False,False,20.7,0.2,16.2
2025-05-30,20,968,540,428,12.62,False,False,22.9,0.0,19.8
2025-05-30,21,630,358,272,13.56,False,False,21.1,0.0,19.7
2025-05-30,22,625,343,282,12.94,False,False,19.8,0.1,18.8
2025-05-30,23,615,271,344,14.31,False,False,18.1,0.0,16.8
2025-05-31,0,585,213,372,13.39,True,False,17.6,0.0,13.0
2025-05-31,1,278,126,152,10.66,True,False,13.7,0.0,15.3
2025-05-31,2,127,50,77,11.96,True,False,11.5,0.0,13.0
2025-05-31,3,80,35,45,12.02,True,False,11.1,0.0,12.9
2025-05-31,4,55,32,23,12.78,True,False,10.5,0.0,10.6
2025-05-31,5,67,43,24,13.74,True,False,10.1,0.0,9.1
2025-05-31,6,136,89,47,14.45,True,False,9.9,0.0,10.4
2025-05-31,7,382,243,139,12.92,True,True,10.4,0.0,10.1
2025-05-31,8,708,442,266,13.77,True,True,11.1,0.0,12.8
2025-05-31,9,909,547,362,15.19,True,True,11.6,0.0,13.9
2025-05-31,10,1204,736,468,15.7,True,False,12.1,0.0,14.7
2025-05-31,11,1501,757,744,17.93,True,False,12.6,0.0,15.4
2025-05-31,12,1674,837,837,17.11,True,False,12.5,0.0,16.2
2025-05-31,13,1697,883,814,18.52,True,False,12.6,0.0,15.0
2025-05-31,14,1566,771,795,18.33,True,False,13.2,0.0,14.7
2025-05-31,15,1563,713,850,18.6,True,False,13.6,0.0,14.3
2025-05-31,16,1757,849,908,17.94,True,True,13.8,0.0,13.5
2025-05-31,17,1616,806,810,16.85,True,True,13.4,0.0,12.1
2025-05-31,18,1541,776,765,15.05,True,True,12.9,0.0,10.5
2025-05-31,19,1216,608,608,14.91,True,False,12.3,0.0,8.2
2025-05-31,20,795,409,386,15.14,True,False,11.8,0.0,3.1
2025-05-31,21,664,323,341,13.44,True,False,11.4,0.0,1.2
2025-05-31,22,585,279,306,12.73,True,False,11.1,0.0,2.1
2025-05-31,23,392,185,207,10.42,True,False,10.8,0.0,3.3
